dataset,method,n_stacks,failure_count,absolute_peak_localization_error_mean,absolute_peak_localization_error_std,fwhm_mean,fwhm_std,curvature_at_peak_mean,curvature_at_peak_std,steep_slope_width_mean,steep_slope_width_std,steep_to_gradual_slope_ratio_mean,steep_to_gradual_slope_ratio_std,false_maxima_count_mean,false_maxima_count_std,noise_level_mean,noise_level_std,rrmse_under_additive_noise_mean,rrmse_under_additive_noise_std,range_around_global_maximum_mean,range_around_global_maximum_std,execution_time_per_slice_mean,execution_time_per_slice_std
TBF,single::gamma_correction,182,0,5.642857142857143,1.0265318606407294,7.241758241758242,5.196872811458448,0.6351931551930898,0.46628566937613664,3.9450549450549453,1.7812369906223204,2.9963190807755877,2.233986392460304,2.5274725274725274,0.9531977337231401,0.17072934160425005,0.09138331464133619,0.09612271585215666,0.06332567574697161,1.0714285714285714,0.2780567237116482,0.7452731266942406,0.03718546531250773
TBF,single::gaussian_blur,182,0,3.0274725274725274,2.2420342967284865,13.219780219780219,1.3891431290602623,0.1760587224897414,0.2898382847715013,5.527472527472527,3.1390509496709154,0.8712217766373126,1.5410214170829621,1.054945054945055,0.8235895350572191,0.07749126787746576,0.056427283759798275,0.07757314553837356,0.10034236068263645,2.7747252747252746,1.7755416079182995,0.8224095505160951,0.05829551302302192
TBF,single::gradient_morph,182,0,5.6098901098901095,0.8163918129916348,6.329670329670329,4.974782440557366,0.6144211723128017,0.42802306806984547,4.56043956043956,1.9170076911961782,2.967887515124736,2.5785416656957842,2.4065934065934065,0.9547800158349805,0.14294785040003258,0.08512081787727856,0.31242997374017323,0.11236766314882694,1.1153846153846154,0.31948553318915673,0.7754362940165666,0.012490403010550266
TBF,single::histogram_equalization,182,0,6.1098901098901095,1.529566119981968,13.016483516483516,1.4043702382960874,0.3067719827291302,0.32882607605406605,4.7032967032967035,2.0675116726061686,1.0228625325348486,0.8417147754616375,1.4230769230769231,0.6220450008591253,0.12462715303805452,0.06935663264229765,0.004143628922096169,0.0014304129260833563,1.6318681318681318,1.0386359525605953,0.7103844200851477,0.015441774934559529
TBF,single::laplacian_sharpen,182,0,5.5054945054945055,0.7467677805728354,5.258241758241758,4.624862716918651,0.6602821385382365,0.45374947315447894,4.862637362637362,1.7998258982742021,2.945407948351006,2.1215958981502383,2.565934065934066,0.885502251499645,0.1499734713092984,0.10264050173842271,0.01192544119601114,0.010643175796298785,1.1373626373626373,0.3442297825863096,0.6960400408277442,0.016152244357314473
TBF,single::median_filter,182,0,3.802197802197802,2.297728358450132,12.593406593406593,3.459270144637869,0.2987058932687036,0.3546452460663054,4.263736263736264,2.1217614744874145,1.3610269405898738,1.9254241108208385,1.7362637362637363,0.970274288116225,0.11594305356550985,0.08710904274634783,0.1805013130123212,0.09901799264079221,1.6868131868131868,1.216074461934369,0.7303403877123436,0.024073696627769477
TBF,single::morph_open_close,182,0,3.3131868131868134,2.3099740158953783,12.906593406593407,2.430814189914686,0.20799543379659924,0.31045029080661074,4.972527472527473,2.7384749880607404,0.9873529733815827,1.6210901191432598,1.3241758241758241,0.8766620834998505,0.08574713380271046,0.06365469475713108,0.10843224968512866,0.0978427107181553,2.2857142857142856,1.622545241657221,0.824965078762468,0.015948510551216627
TBF,single::msr,182,0,3.565934065934066,2.5144732601227795,12.884615384615385,1.9422668910957708,0.21263601605306734,0.2958666949835875,3.67032967032967,2.6810484461192328,1.4037404334669275,1.0565506004076533,1.7417582417582418,0.9459649337256993,0.10958505444809957,0.07532957379098551,0.5194133605888481,0.1353689050358556,1.2857142857142858,0.6839721459162829,6.334871055162109,0.3792186892358231
TBF,single::nlm_denoising,182,0,5.565934065934066,1.0657216283154303,6.84065934065934,5.315527286591676,0.6717125659522256,0.47094766855298015,4.082417582417582,1.7380103191813816,3.2882299016628815,2.355082313174334,2.5824175824175826,0.9615227628231806,0.16210191185265882,0.08383858055689809,0.2840599851485324,0.13922377490212579,1.0879120879120878,0.2831670049829698,1.0279162194349065,0.014389274948666268
TBF,single::ssr,182,0,2.6923076923076925,1.879281530309019,11.62087912087912,2.9934366476359937,0.564635269609439,0.3928148589835096,3.8131868131868134,1.7846235045557708,1.7471698697501652,1.1292722581202037,2.230769230769231,0.9616483453696343,0.24422904070426504,0.15021476662963035,0.49413698277061757,0.15073425742035268,1.2362637362637363,0.5588482039503821,0.839113888353168,0.02123404978669268
